club_id,club_name,season,financial_year_end,currency_original,units_original,total_revenue_original,matchday_revenue_original,broadcast_revenue_original,commercial_revenue_original,other_revenue_original,women_team_revenue_original,excluded_player_trading_revenue_original,staff_costs_original,net_debt_original,player_amortisation_original,profit_on_player_sales_original,profit_loss_before_tax_original,total_revenue_eur,matchday_revenue_eur,broadcast_revenue_eur,commercial_revenue_eur,other_revenue_eur,net_debt_eur,profit_loss_before_tax_eur,exchange_rate_used,exchange_rate_source,revenue_sum_check_original,revenue_sum_difference_original,pages_used,classification_notes,women_team_treatment_notes,non_football_revenue_notes,confidence_level,requires_manual_review,source_document,source_url,notes
chelsea,Chelsea,2020/21,2021-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),434863000,7654000,273606000,153603000,,,27940000.0,332905000,-17077000.0,163864000.0,27940000.0,35652000.0,,,,,,,,,,434863000,0,"[28, 29, 30]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzMyNDMxMTA2NmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2021/22,2022-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),481278000,69163000,235016000,177099000,,,123213000.0,340249000,-16366000.0,162457000.0,123213000.0,-155939000.0,,,,,,,,,,481278000,0,"[29, 30, 31]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzM3NDg3MzQ5MGFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2022/23,2023-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),512467000,76481000,225902000,210084000,,,62861000.0,403962000,-54184000.0,205000000.0,62861000.0,-121355000.0,,,,,,,,,,512467000,0,"[33, 34, 35]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzQxNzE0MTU2NWFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2023/24,2024-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),468486000,80120000,163101000,225265000,,,152463000.0,338021000,-87889000.0,191826000.0,152463000.0,-90100000.0,,,,,,,,,,468486000,0,"[33, 34, 35]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzQ2MTE3NTE4OWFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2024/25,2025-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),490857000,86762000,203230000,200865000,,,57906000.0,359265000,-49009000.0,213893000.0,57906000.0,-262444000.0,,,,,,,,,,490857000,0,"[29, 30, 31]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzUxNDEyMjMwN2FkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
liverpool,Liverpool,2011/12,2012-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),168998000,42327000,62774000,63897000,,,,109231000,87170000.0,33759000.0,,-40522000.0,,,,,,,,,,168998000,0,"[17, 18, 21, 30]","Liverpool discloses matchday, media, and commercial turnover directly in the annual accounts for the shortened 10 month reporting period ended 31 May 2012. No player trading figure was used in football revenue.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,high,True,Full accounts made up to 31 May 2012,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history/MzA3MzkyNTQ5NmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. This season covers a 10 month reporting period after Liverpool changed its financial year end."
liverpool,Liverpool,2012/13,2013-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),206115000,39611000,68797000,97707000,,,,130843000,73287000.0,37300000.0,,-49850000.0,,,,,,,,,,206115000,0,"[11, 12, 17, 18, 25, 26]","Liverpool discloses matchday, media, and commercial turnover directly in the annual accounts. No player trading figure was used in football revenue.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here as bank loans plus the current group loan less cash, based on the debt-related note disclosures available in the scanned statement."
liverpool,Liverpool,2013/14,2014-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),255647000,50949000,100854000,103844000,,,,143749000,126315000.0,41093000.0,,413000.0,,,,,,,,,,255647000,0,"[12, 13, 18, 19, 26, 27]","Liverpool discloses matchday, media, and commercial turnover directly in the annual accounts. No player trading figure was used in football revenue.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here as bank loans plus the current parent undertaking loan less cash, based on the debt-related note disclosures available in the scanned statement."
liverpool,Liverpool,2014/15,2015-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),297947000,58956000,122641000,116350000,,,,166085000,110214000.0,60980000.0,56219000.0,59508000.0,,,,,,,,,,297947000,0,"[12, 13, 18, 19, 26, 27]","Liverpool discloses matchday, media, and commercial turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here as current bank loan plus current parent undertaking loan less cash, based on the debt-related note disclosures available in the scanned statement. This season also clearly discloses profit on disposal of players' registrations in the profit and loss account."
liverpool,Liverpool,2015/16,2016-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),301765000,62449000,123636000,115680000,,,,208258000,155043000.0,59218000.0,56219000.0,59974000.0,,,,,,,,,,301765000,0,"[12, 21, 22, 30, 31]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here from the interest-bearing loans and borrowings note less cash at bank and in hand, which is more reliable for this season than the broader creditor subtotal."
liverpool,Liverpool,2016/17,2017-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),364246000,73524000,154281000,136441000,,,,207526000,177606000.0,58352000.0,38263000.0,39797000.0,,,,,,,,,,364246000,0,"[11, 12, 21, 22, 28]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here from the interest-bearing loans and borrowings note less cash at bank and in hand. The staff and turnover notes remain in the deeper post-2015 section of the statement."
liverpool,Liverpool,2017/18,2018-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),455089000,80743000,220058000,154288000,,,,263615000,145605000.0,77057000.0,123854000.0,125135000.0,,,,,,,,,,455089000,0,"[11, 22, 24, 29, 30]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Group of companies accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here from the dedicated interest-bearing loans and borrowings note less cash at bank and in hand from the consolidated balance sheet."
liverpool,Liverpool,2018/19,2019-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),533022000,84208000,260785000,188029000,,,,309917000,91775000.0,111772000.0,45245000.0,41905000.0,,,,,,,,,,533022000,0,"[11, 22, 24, 28, 29]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Group of companies accounts made up to 31 May 2019,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Liverpool net debt is estimated here from the dedicated interest-bearing loans and borrowings note less cash at bank and in hand from the consolidated balance sheet."
liverpool,Liverpool,2019/20,2020-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),489860000,70854000,201585000,217421000,,,,325572000,184334000.0,106034000.0,26915000.0,-46317000.0,,,,,,,,,,489860000,0,"[13, 24, 25, 30, 31]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Group of companies' accounts made up to 31 May 2020,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The 2019/20 report has COVID-related disruption but still uses the direct Liverpool turnover split. Net debt is estimated from the intercompany loan and secured bank borrowings less cash."
liverpool,Liverpool,2020/21,2021-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),487365000,3636000,266147000,217582000,,,,314354000,166724000.0,107811000.0,39340000.0,-4762000.0,,,,,,,,,,487365000,0,"[14, 25, 26, 14, 32]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Group of companies' accounts made up to 31 May 2021,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Matchday revenue was heavily suppressed in the COVID period. The long-term bank borrowing figure OCRs weakly in note 15 and was corroborated with the creditors note."
liverpool,Liverpool,2021/22,2022-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),594271000,86767000,260841000,246663000,,,,366092000,144992000.0,102714000.0,10049000.0,7469000.0,,,,,,,,,,594271000,0,"[14, 24, 25, 13, 30]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The statement carries a restatement note in the accounting policies section, but the turnover and cost lines used here are the face primary-statement figures. Net debt is estimated from the current intercompany loan plus secured bank loans less cash."
liverpool,Liverpool,2022/23,2023-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),593836000,79760000,241553000,272523000,,,,372881000,193413000.0,107546000.0,-4457000.0,-9005000.0,,,,,,,,,,593836000,0,"[13, 24, 25, 13, 31]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,medium,True,Group of companies' accounts made up to 31 May 2023,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The turnover note needed a cropped OCR pass because the row order was scrambled in the full-page OCR. Net debt is estimated from the intercompany loan plus secured bank loans less cash."
liverpool,Liverpool,2023/24,2024-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),613764000,101661000,203705000,308398000,,,,386086000,306791000.0,114479000.0,22017000.0,-57104000.0,,,,,,,,,,613764000,0,"[13, 24, 25, 13, 31]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,"Matchday turnover includes GBP 8.6 million of compensatory proceeds for loss of matchday revenue according to the note disclosure, but the club still presents it within matchday turnover.",medium,True,Group of companies' accounts made up to 31 May 2024,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The turnover note required a crop to recover the full current-year split cleanly. Net debt is estimated from the interest-bearing loan note less cash."
liverpool,Liverpool,2024/25,2025-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),702722000,115591000,263659000,323472000,,,,427727000,282715000.0,117165000.0,53268000.0,15212000.0,,,,,,,,,,702722000,0,"[13, 24, 25, 13, 31]","Liverpool discloses media, commercial, and match day turnover directly in the annual accounts. No player trading figure was used in football revenue totals.",Women's team revenue is not separately disclosed in the report.,"Prior-year matchday turnover note references GBP 8.6 million of compensatory proceeds for loss of matchday revenue, but there was no equivalent current-year note-based adjustment identified.",medium,True,Group of companies' accounts made up to 31 May 2025,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The 2024/25 profit and loss account introduces other operating income, but that line is not included in the project revenue total. Net debt is estimated from the interest-bearing loan note less cash."
manchester_city,Manchester City,2011/12,2012-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),231140000,21871000,88153000,121116000,,,,201789000,26078000.0,83031000.0,,-95296000.0,,,,,,,,,,231140000,0,"[12, 15, 16, 17, 21]","Manchester City discloses gate receipts, television income, and other commercial activities directly in the annual accounts. Broadcasting has been formed by combining the UEFA and all other television lines.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, catering, conference, and event income within the club's commercial operations.",high,True,Full accounts made up to 31 May 2012,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzA3MzkyODE1NmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from statement borrowings and cash because the report did not present a single net debt line."
manchester_city,Manchester City,2012/13,2013-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),271000000,39615000,88394000,142991000,,,5872000.0,233106000,53569000.0,80869000.0,5872000.0,-79368000.0,,,,,,,,,,271000000,0,"[9, 11, 14, 15, 16, 23]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, sponsorship, tours, and other club commercial operations classified within ordinary activities.",high,True,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzA5NTYzMTUzOGFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from financial liabilities in the financial instruments note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2013/14,2014-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),346512000,47457000,133239000,165816000,,,197000.0,205044000,45914000.0,76484000.0,197000.0,-22929000.0,,,,,,,,,,346512000,0,"[10, 12, 15, 16, 17, 24]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, sponsorship, and other club commercial operations classified within ordinary activities.",high,True,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from financial liabilities in the financial instruments note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2014/15,2015-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),351766000,43330000,135426000,173010000,,,13832000.0,193821000,-7752000.0,70291000.0,13832000.0,10369000.0,,,,,,,,,,351766000,0,"[10, 12, 15, 16, 17, 24]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, sponsorship, and other club commercial operations classified within ordinary activities.",high,True,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from financial liabilities in the financial instruments note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2015/16,2016-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),391774000,52523000,161381000,177870000,,,20714000.0,197584000,10852000.0,93952000.0,20714000.0,19589000.0,,,,,,,,,,391774000,0,"[10, 11, 24, 25, 30]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, sponsorship, and other club commercial operations classified within ordinary activities.",high,True,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from the borrowings note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2016/17,2017-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),473375000,51868000,203494000,218013000,,,34563000.0,264133000,47616000.0,121742000.0,34563000.0,104000.0,,,,,,,,,,473375000,0,"[10, 11, 23, 24, 30]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, sponsorship, and other club commercial operations classified within ordinary activities.",high,True,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. This filing covers a 13 month period ended 30 June 2017. Net debt has been computed from the borrowings note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2017/18,2018-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),500456000,56621000,211520000,232315000,,,39057000.0,259634000,38102000.0,134284000.0,39057000.0,10438000.0,,,,,,,,,,500456000,0,"[12, 13, 26, 25, 27, 32]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include hospitality, sponsorship, concerts, conferences, and events within the club's commercial operations.",high,True,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The prior period covered 13 months, so the comparative season is not fully comparable. Net debt has been computed from borrowings in the finance lease note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2018/19,2019-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),535169000,55007000,253176000,226986000,,,38787000.0,315257000,-64282000.0,126561000.0,38787000.0,10079000.0,,,,,,,,,,535169000,0,"[12, 13, 25, 27, 32]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and other club commercial operations. The report also notes an IFRS 15 presentation change affecting catering revenue recognition.",high,True,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from finance lease borrowings less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2019/20,2020-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),478359000,41694000,190324000,246341000,,,39803000.0,351412000,47333000.0,145820000.0,39803000.0,-125120000.0,,,,,,,,,,478359000,0,"[13, 14, 27, 28, 33]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and other club commercial operations.",high,True,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. COVID-19 materially affected this season and delayed the completion of football competitions. Net debt has been computed from lease liabilities less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2020/21,2021-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),569849000,732000,297448000,271669000,,,68545000.0,354689000,19613000.0,145697000.0,68545000.0,5048000.0,,,,,,,,,,569849000,0,"[13, 14, 26, 27, 32]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and other club commercial operations.",high,True,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Matchday revenue was almost eliminated by pandemic restrictions. Net debt has been computed from lease liabilities less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2021/22,2022-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),613014000,54482000,249060000,309472000,,,67699000.0,353881000,-13450000.0,140708000.0,67699000.0,41726000.0,,,,,,,,,,613014000,0,"[13, 14, 26, 27, 32]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and other club commercial operations.",high,True,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The report cautions that comparisons with the prior year should be read carefully because the prior year remained affected by COVID-19 disruption. Net debt has been computed from lease liabilities less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2022/23,2023-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),712768000,71914000,299410000,341444000,,,121720000.0,422895000,-15425000.0,145448000.0,121720000.0,80371000.0,,,,,,,,,,712768000,0,"[14, 15, 27, 28, 33]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and other club commercial operations.",high,True,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from lease liabilities less cash at bank and in hand from the balance sheet."
