league_key,league_name,club_id,club_name,season,season_start_year,season_end_year,gross_transfer_spend_eur,transfer_income_eur,net_transfer_spend_eur,incoming_transfer_count,outgoing_transfer_count,transfer_source_name,transfer_source_endpoint,transfer_collected_at_utc,transfer_confidence_level,transfer_notes,manager_count_in_season,manager_names,manager_ids,primary_manager_id,primary_manager_name,primary_manager_share_of_season,primary_manager_days_in_charge_in_season,primary_manager_spell_start_date,primary_manager_spell_end_date,primary_manager_matches,primary_manager_wins,primary_manager_draws,primary_manager_losses,primary_manager_ppg,manager_source_name,manager_source_endpoint,manager_collected_at_utc,manager_confidence_level,manager_notes,achievement_count_total,major_trophy_count,achievement_names,major_trophies,achievement_source_name,achievement_source_endpoint,achievement_collected_at_utc,achievement_confidence_level,achievement_notes,achievements_in_season,achievement_categories,major_trophies_in_season,league_position,points,wins,draws,losses,goals_for,goals_against,goal_difference,performance_source_name,performance_source_url,performance_date_accessed,performance_evidence,performance_confidence_level,performance_notes,financial_year_end,currency_original,units_original,total_revenue_original,matchday_revenue_original,broadcast_revenue_original,commercial_revenue_original,other_revenue_original,women_team_revenue_original,excluded_player_trading_revenue_original,official_staff_costs_original,net_debt_original,player_amortisation_original,profit_on_player_sales_original,profit_loss_before_tax_original,revenue_eur,matchday_revenue_eur,broadcast_revenue_eur,commercial_revenue_eur,other_revenue_eur,net_debt_eur,profit_loss_before_tax_eur,exchange_rate_used,exchange_rate_source,revenue_sum_check_original,revenue_sum_difference_original,finance_pages_used,finance_classification_notes,finance_women_team_treatment_notes,finance_non_football_revenue_notes,finance_confidence_level,finance_requires_manual_review,finance_source_document,finance_source_url,finance_notes,estimated_player_wages_eur,official_staff_costs_eur,raw_player_cost_eur,cost_per_point,wage_to_revenue_ratio,matchday_share,broadcast_share,commercial_share,has_performance_data,has_finance_data,has_achievement_data,has_manager_data
premier_league,Premier League,chelsea,Chelsea,2018/19,2018,2019,208800000.0,83250000.0,125550000.0,30,31,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2018,2026-04-27T18:18:25.379400+00:00,high,,2.0,Antonio Conte | Maurizio Sarri,"[""antonio_conte_31-07-1969"", ""maurizio_sarri_10-01-1959""]",maurizio_sarri_10-01-1959,Maurizio Sarri,0.9643835616438357,352.0,2018-07-14,2019-06-30,63.0,40.0,11.0,12.0,2.08,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,2.0,1.0,Europa League Participant | Europa League Winner,Europa League Winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Europa League Participant (participant) | Europa League Winner (winner),uefa_europa_league,Europa League Winner (winner),3.0,72.0,21.0,9.0,8.0,63.0,39.0,24.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2018%E2%80%9319_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2019-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),446741000.0,66623000.0,200188000.0,179930000.0,,,60459000.0,285550000.0,-36580000.0,170010000.0,60459000.0,-101786000.0,,,,,,,,,,446741000.0,0.0,"[22, 23, 24]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzI1MzY5NTU2NWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2019/20,2019,2020,45000000.0,165070000.0,-120070000.0,22,29,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2019,2026-04-27T18:18:28.184493+00:00,high,Displayed departures sum (165070000) differs from parsed departures fee sum (165066000).,1.0,Frank Lampard,"[""frank_lampard_20-06-1978""]",frank_lampard_20-06-1978,Frank Lampard,0.9918032786885246,363.0,2019-07-04,2021-01-25,84.0,44.0,15.0,25.0,1.75,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,2.0,0.0,Champions League Participant | UEFA Super Cup runner-up,,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | UEFA Super Cup runner-up,uefa_champions_league | other,,4.0,66.0,20.0,6.0,12.0,69.0,54.0,15.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2019%E2%80%9320_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2020-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),407402000.0,54469000.0,182546000.0,170387000.0,,,142645000.0,283480000.0,-17077000.0,129141000.0,142645000.0,35652000.0,,,,,,,,,,407402000.0,0.0,"[25, 26, 27]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzI5MTA2NDMxM2FkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2020/21,2020,2021,267200000.0,57150000.0,210050000.0,31,26,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2020,2026-04-27T18:18:30.409780+00:00,high,,2.0,Frank Lampard | Thomas Tuchel,"[""frank_lampard_20-06-1978"", ""thomas_tuchel_29-08-1973""]",frank_lampard_20-06-1978,Frank Lampard,0.5726027397260274,209.0,2019-07-04,2021-01-25,84.0,44.0,15.0,25.0,1.75,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,3.0,1.0,Champions League Participant | FA Cup Runner up | UEFA Champions League winner,UEFA Champions League winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | FA Cup Runner up (runner_up) | UEFA Champions League winner (winner),uefa_champions_league | fa_cup,UEFA Champions League winner (winner),4.0,67.0,19.0,10.0,9.0,58.0,36.0,22.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2020%E2%80%9321_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2021-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),434863000.0,7654000.0,273606000.0,153603000.0,,,27940000.0,332905000.0,-17077000.0,163864000.0,27940000.0,35652000.0,,,,,,,,,,434863000.0,0.0,"[28, 29, 30]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzMyNDMxMTA2NmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2021/22,2021,2022,118000000.0,157590000.0,-39590000.0,21,23,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2021,2026-04-27T18:18:32.847451+00:00,high,,1.0,Thomas Tuchel,"[""thomas_tuchel_29-08-1973""]",thomas_tuchel_29-08-1973,Thomas Tuchel,1.0,365.0,2021-01-26,2022-09-07,100.0,63.0,19.0,18.0,2.08,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,3.0,1.0,Champions League Participant | FIFA Club World Cup Participant | UEFA Supercup Winner,UEFA Supercup Winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | FIFA Club World Cup Participant (participant) | UEFA Supercup Winner (winner),uefa_champions_league | club_world_cup | super_cup,UEFA Supercup Winner (winner),3.0,74.0,21.0,11.0,6.0,76.0,33.0,43.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2021%E2%80%9322_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2022-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),481278000.0,69163000.0,235016000.0,177099000.0,,,123213000.0,340249000.0,-16366000.0,162457000.0,123213000.0,-155939000.0,,,,,,,,,,481278000.0,0.0,"[29, 30, 31]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzM3NDg3MzQ5MGFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2022/23,2022,2023,630250000.0,67860000.0,562390000.0,28,25,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2022,2026-04-27T18:18:35.550510+00:00,high,,2.0,Thomas Tuchel | Graham Potter,"[""thomas_tuchel_29-08-1973"", ""graham_potter_20-05-1975""]",graham_potter_20-05-1975,Graham Potter,0.5671232876712329,207.0,2022-09-08,2023-04-02,31.0,12.0,8.0,11.0,1.42,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,2.0,1.0,Champions League Participant | FIFA Club World Cup winner,FIFA Club World Cup winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,medium,Assigned season derived from achievement season label '2022' using method 'calendar_year_mapped_to_start_year_season'.,Champions League Participant (participant) | FIFA Club World Cup winner (winner),uefa_champions_league | club_world_cup,FIFA Club World Cup winner (winner),12.0,44.0,11.0,11.0,16.0,38.0,47.0,-9.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2022%E2%80%9323_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2023-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),512467000.0,76481000.0,225902000.0,210084000.0,,,62861000.0,403962000.0,-54184000.0,205000000.0,62861000.0,-121355000.0,,,,,,,,,,512467000.0,0.0,"[33, 34, 35]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzQxNzE0MTU2NWFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2023/24,2023,2024,448100000.0,282200000.0,165900000.0,29,32,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2023,2026-04-27T18:18:37.541482+00:00,high,,1.0,Mauricio Pochettino,"[""mauricio_pochettino_02-03-1972""]",mauricio_pochettino_02-03-1972,Mauricio Pochettino,1.0,366.0,2023-07-01,2024-06-30,51.0,27.0,10.0,14.0,1.78,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,,,,,,,,,,,,,6.0,63.0,18.0,9.0,11.0,77.0,63.0,14.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2023%E2%80%9324_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2024-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),468486000.0,80120000.0,163101000.0,225265000.0,,,152463000.0,338021000.0,-87889000.0,191826000.0,152463000.0,-90100000.0,,,,,,,,,,468486000.0,0.0,"[33, 34, 35]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzQ2MTE3NTE4OWFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,False,True
premier_league,Premier League,chelsea,Chelsea,2024/25,2024,2025,281900000.0,237100000.0,44800000.0,32,31,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2024,2026-04-27T18:18:39.646933+00:00,high,,1.0,Enzo Maresca,"[""enzo_maresca_10-02-1980""]",enzo_maresca_10-02-1980,Enzo Maresca,1.0,365.0,2024-07-01,2026-01-01,92.0,55.0,16.0,21.0,1.97,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,3.0,1.0,Conference League participant | Conference League winner | FIFA Club World Cup Participant,Conference League winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Conference League participant (participant) | Conference League winner (winner) | FIFA Club World Cup Participant (participant),uefa_conference_league | club_world_cup,Conference League winner (winner),4.0,69.0,20.0,9.0,9.0,64.0,43.0,21.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2024%E2%80%9325_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2025-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),490857000.0,86762000.0,203230000.0,200865000.0,,,57906000.0,359265000.0,-49009000.0,213893000.0,57906000.0,-262444000.0,,,,,,,,,,490857000.0,0.0,"[29, 30, 31]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzUxNDEyMjMwN2FkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2025/26,2025,2026,339150000.0,334250000.0,4900000.0,31,31,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2025,2026-04-27T18:18:42.250550+00:00,high,,2.0,Enzo Maresca | Liam Rosenior,"[""enzo_maresca_10-02-1980"", ""liam_rosenior_09-07-1984""]",enzo_maresca_10-02-1980,Enzo Maresca,0.5068493150684932,185.0,2024-07-01,2026-01-01,92.0,55.0,16.0,21.0,1.97,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,1.0,1.0,FIFA Club World Cup winner,FIFA Club World Cup winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,medium,Assigned season derived from achievement season label '2025' using method 'calendar_year_mapped_to_start_year_season'.,FIFA Club World Cup winner (winner),club_world_cup,FIFA Club World Cup winner (winner),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True
premier_league,Premier League,liverpool,Liverpool,2011/12,2011,2012,69330000.0,22000000.0,47330000.0,21,18,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2011,2026-04-27T18:19:30.994490+00:00,high,Displayed arrivals sum (69330000) differs from parsed arrivals fee sum (69325000).,1.0,Kenny Dalglish,"[""kenny_dalglish_04-03-1951""]",kenny_dalglish_04-03-1951,Kenny Dalglish,0.8770491803278688,321.0,2011-01-08,2012-05-16,74.0,36.0,16.0,22.0,1.68,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,,1.0,1.0,English League Cup winner,English League Cup winner,transfermarkt_achievements_page,https://www.transfermarkt.com/liverpool/erfolge/verein/31,2026-04-28T07:46:09.255073+00:00,high,,English League Cup winner (winner),league_cup,English League Cup winner (winner),8.0,52.0,14.0,10.0,14.0,47.0,40.0,7.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2011%E2%80%9312_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2012-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),168998000.0,42327000.0,62774000.0,63897000.0,,,,109231000.0,87170000.0,33759000.0,,-40522000.0,,,,,,,,,,168998000.0,0.0,"[17, 18, 21, 30]","Liverpool discloses matchday, media, and commercial turnover directly in the annual accounts for the shortened 10 month reporting period ended 31 May 2012. No player trading figure was used in football revenue.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the extracted note.,high,True,Full accounts made up to 31 May 2012,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history/MzA3MzkyNTQ5NmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. This season covers a 10 month reporting period after Liverpool changed its financial year end.",,,,,,,,,True,True,True,True
premier_league,Premier League,liverpool,Liverpool,2012/13,2012,2013,70600000.0,10450000.0,60150000.0,19,18,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2012,2026-04-27T18:19:33.637615+00:00,high,,1.0,Brendan Rodgers,"[""brendan_rodgers_26-01-1973""]",brendan_rodgers_26-01-1973,Brendan Rodgers,1.0,365.0,2012-07-01,2015-10-04,166.0,85.0,39.0,42.0,1.77,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,,1.0,0.0,Europa League Participant,,transfermarkt_achievements_page,https://www.transfermarkt.com/liverpool/erfolge/verein/31,2026-04-28T07:46:09.255073+00:00,high,,Europa League Participant (participant),uefa_europa_league,,7.0,61.0,16.0,13.0,9.0,71.0,43.0,28.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2012%E2%80%9313_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True
premier_league,Premier League,liverpool,Liverpool,2013/14,2013,2014,58100000.0,32500000.0,25600000.0,18,23,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2013,2026-04-27T18:19:35.688334+00:00,high,,1.0,Brendan Rodgers,"[""brendan_rodgers_26-01-1973""]",brendan_rodgers_26-01-1973,Brendan Rodgers,1.0,365.0,2012-07-01,2015-10-04,166.0,85.0,39.0,42.0,1.77,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,,,,,,,,,,,,,,2.0,84.0,26.0,6.0,6.0,101.0,50.0,51.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2013%E2%80%9314_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True
premier_league,Premier League,liverpool,Liverpool,2014/15,2014,2015,151430000.0,99270000.0,52160000.0,25,21,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2014,2026-04-27T18:19:37.650062+00:00,high,,1.0,Brendan Rodgers,"[""brendan_rodgers_26-01-1973""]",brendan_rodgers_26-01-1973,Brendan Rodgers,1.0,365.0,2012-07-01,2015-10-04,166.0,85.0,39.0,42.0,1.77,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,,2.0,0.0,Champions League Participant | Europa League Participant,,transfermarkt_achievements_page,https://www.transfermarkt.com/liverpool/erfolge/verein/31,2026-04-28T07:46:09.255073+00:00,high,,Champions League Participant (participant) | Europa League Participant (participant),uefa_champions_league | uefa_europa_league,,6.0,62.0,18.0,8.0,12.0,52.0,48.0,4.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2014%E2%80%9315_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True
premier_league,Premier League,liverpool,Liverpool,2015/16,2015,2016,126500000.0,90550000.0,35950000.0,24,24,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2015,2026-04-27T18:19:39.692000+00:00,high,,2.0,Brendan Rodgers | Jürgen Klopp,"[""brendan_rodgers_26-01-1973"", ""j_rgen_klopp_16-06-1967""]",j_rgen_klopp_16-06-1967,Jürgen Klopp,0.7295081967213115,267.0,2015-10-08,2024-06-30,489.0,304.0,100.0,85.0,2.07,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,,3.0,0.0,English League Cup runner-up | Europa League Participant | Europa League runner-up,,transfermarkt_achievements_page,https://www.transfermarkt.com/liverpool/erfolge/verein/31,2026-04-28T07:46:09.255073+00:00,high,,English League Cup runner-up | Europa League Participant (participant) | Europa League runner-up,league_cup | uefa_europa_league,,8.0,60.0,16.0,12.0,10.0,63.0,50.0,13.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2015%E2%80%9316_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,2017,79900000.0,88980000.0,-9080000.0,21,19,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,,1.0,Jürgen Klopp,"[""j_rgen_klopp_16-06-1967""]",j_rgen_klopp_16-06-1967,Jürgen Klopp,1.0,365.0,2015-10-08,2024-06-30,489.0,304.0,100.0,85.0,2.07,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,,,,,,,,,,,,,,4.0,76.0,22.0,10.0,6.0,78.0,42.0,36.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2016%E2%80%9317_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True
